itemID,director,movieLanguage,actor1,actor2,actor3
190,728,9,1947,1774,1119
231,593,25,1519,203,1199
3579,667,9,251,1404,960
3694,311,9,1965,30,741
3649,769,9,224,522,1986
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
3767,706,9,1622,1906,1372
3629,799,9,660,1331,856
3726,159,9,1416,1924,1380
3793,541,9,963,1890,186
3806,165,9,1347,1715,466
3809,271,9,319,1693,398
3810,747,9,516,920,1825
3820,423,25,602,1410,1411
3823,681,9,710,185,959
3828,810,9,1562,328,1953
3829,661,9,1247,1762,1019
3510,165,9,914,89,1040
3848,293,9,1103,877,1286
3855,139,9,384,921,505
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
3897,171,9,1413,1143,1039
3932,108,9,238,266,1131
3955,637,9,1010,290,190
3955,637,9,1010,290,190
3956,559,9,447,1613,268
3961,519,9,1863,833,803
3957,460,23,1846,1448,101
2661,681,9,746,1124,570
3981,570,9,290,1392,1654
3982,405,9,1085,938,180
3997,466,9,902,1031,1396
4018,427,9,1331,902,460
4022,555,9,124,1528,1977
4029,739,9,828,1235,901
2755,713,9,1437,951,1402
2490,395,9,1065,1289,1292
3772,159,9,747,1560,547
4198,210,10,1254,1927,79
4212,78,25,1519,861,994
4218,333,9,1366,918,1737
4230,779,9,645,391,1867
4238,571,9,1347,313,442
2036,539,9,1636,651,1421
3025,602,9,1601,1349,727
4251,810,9,281,1974,1115
4252,387,9,516,978,1804
4258,532,9,1966,241,1307
4185,165,9,424,1643,368
2660,810,9,951,486,898
4267,323,9,315,1499,1497
3869,270,9,969,779,9
4276,312,9,1972,98,1950
4287,363,9,1126,1951,1805
4278,179,9,1510,1717,365
3998,257,9,1297,558,605
4347,586,9,1001,1646,484
4365,464,9,1210,0,0
3951,492,9,1076,1680,589
4366,163,9,1919,1413,1924
4368,48,17,1885,1945,931
2909,228,9,109,1428,1435
4369,35,9,1071,820,1470
4372,28,25,1249,1228,1586
1890,205,9,894,1496,910
3842,666,9,127,1674,969
4376,275,9,225,997,543
86,467,10,1212,672,1540
85,786,9,1630,223,296
87,616,9,136,1684,90
97,17,9,1103,1058,1146
107,568,9,1439,1953,1742
117,812,15,1293,1668,1893
118,469,9,1800,828,845
119,589,8,271,1720,1836
131,297,5,0,0,0
132,145,9,1331,1097,456
131,297,5,0,0,0
39,756,9,719,368,1914
158,169,9,1611,1822,691
159,138,9,1679,105,1084
196,112,9,1576,1548,472
38,65,9,1833,154,1738
3564,710,9,32,1148,1710
38,65,9,1833,154,1738
3568,607,9,0,0,0
3569,158,9,1347,1062,432
3545,201,9,1344,1284,550
47,135,9,1169,1088,997
2623,48,9,815,1874,709
3610,621,9,1782,857,1658
3623,431,9,677,889,891
49,546,9,513,1037,311
3625,369,9,172,889,1539
166,126,9,862,667,366
115,550,9,1731,849,450
190,728,9,1947,1774,1119
231,593,25,1519,203,1199
3579,667,9,251,1404,960
3694,311,9,1965,30,741
3649,769,9,224,522,1986
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
3767,706,9,1622,1906,1372
3629,799,9,660,1331,856
3726,159,9,1416,1924,1380
3793,541,9,963,1890,186
3806,165,9,1347,1715,466
3809,271,9,319,1693,398
3810,747,9,516,920,1825
3820,423,25,602,1410,1411
3823,681,9,710,185,959
3828,810,9,1562,328,1953
3829,661,9,1247,1762,1019
3510,165,9,914,89,1040
3848,293,9,1103,877,1286
3855,139,9,384,921,505
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
3897,171,9,1413,1143,1039
3932,108,9,238,266,1131
3955,637,9,1010,290,190
3955,637,9,1010,290,190
3956,559,9,447,1613,268
3961,519,9,1863,833,803
3957,460,23,1846,1448,101
2661,681,9,746,1124,570
3981,570,9,290,1392,1654
3982,405,9,1085,938,180
3997,466,9,902,1031,1396
4018,427,9,1331,902,460
4022,555,9,124,1528,1977
4029,739,9,828,1235,901
2755,713,9,1437,951,1402
2490,395,9,1065,1289,1292
3772,159,9,747,1560,547
4198,210,10,1254,1927,79
4212,78,25,1519,861,994
4218,333,9,1366,918,1737
4230,779,9,645,391,1867
4238,571,9,1347,313,442
2036,539,9,1636,651,1421
3025,602,9,1601,1349,727
4251,810,9,281,1974,1115
4252,387,9,516,978,1804
4258,532,9,1966,241,1307
4185,165,9,424,1643,368
2660,810,9,951,486,898
4267,323,9,315,1499,1497
3869,270,9,969,779,9
4276,312,9,1972,98,1950
4287,363,9,1126,1951,1805
4278,179,9,1510,1717,365
3998,257,9,1297,558,605
4347,586,9,1001,1646,484
4365,464,9,1210,0,0
3951,492,9,1076,1680,589
4366,163,9,1919,1413,1924
4368,48,17,1885,1945,931
2909,228,9,109,1428,1435
4369,35,9,1071,820,1470
4372,28,25,1249,1228,1586
1890,205,9,894,1496,910
3842,666,9,127,1674,969
4376,275,9,225,997,543
86,467,10,1212,672,1540
85,786,9,1630,223,296
87,616,9,136,1684,90
97,17,9,1103,1058,1146
107,568,9,1439,1953,1742
117,812,15,1293,1668,1893
118,469,9,1800,828,845
119,589,8,271,1720,1836
131,297,5,0,0,0
132,145,9,1331,1097,456
131,297,5,0,0,0
39,756,9,719,368,1914
158,169,9,1611,1822,691
159,138,9,1679,105,1084
196,112,9,1576,1548,472
38,65,9,1833,154,1738
3564,710,9,32,1148,1710
38,65,9,1833,154,1738
3568,607,9,0,0,0
3569,158,9,1347,1062,432
3545,201,9,1344,1284,550
47,135,9,1169,1088,997
2623,48,9,815,1874,709
3610,621,9,1782,857,1658
3623,431,9,677,889,891
49,546,9,513,1037,311
3625,369,9,172,889,1539
166,126,9,862,667,366
115,550,9,1731,849,450
190,728,9,1947,1774,1119
231,593,25,1519,203,1199
3579,667,9,251,1404,960
3694,311,9,1965,30,741
3649,769,9,224,522,1986
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
3767,706,9,1622,1906,1372
3629,799,9,660,1331,856
3726,159,9,1416,1924,1380
3793,541,9,963,1890,186
3806,165,9,1347,1715,466
3809,271,9,319,1693,398
3810,747,9,516,920,1825
3820,423,25,602,1410,1411
3823,681,9,710,185,959
3828,810,9,1562,328,1953
3829,661,9,1247,1762,1019
3510,165,9,914,89,1040
3848,293,9,1103,877,1286
3855,139,9,384,921,505
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
3897,171,9,1413,1143,1039
3932,108,9,238,266,1131
3955,637,9,1010,290,190
3955,637,9,1010,290,190
3956,559,9,447,1613,268
3961,519,9,1863,833,803
3957,460,23,1846,1448,101
2661,681,9,746,1124,570
3981,570,9,290,1392,1654
3982,405,9,1085,938,180
3997,466,9,902,1031,1396
4018,427,9,1331,902,460
4022,555,9,124,1528,1977
4029,739,9,828,1235,901
2755,713,9,1437,951,1402
2490,395,9,1065,1289,1292
3772,159,9,747,1560,547
4198,210,10,1254,1927,79
4212,78,25,1519,861,994
4218,333,9,1366,918,1737
4230,779,9,645,391,1867
4238,571,9,1347,313,442
2036,539,9,1636,651,1421
3025,602,9,1601,1349,727
4251,810,9,281,1974,1115
4252,387,9,516,978,1804
4258,532,9,1966,241,1307
4185,165,9,424,1643,368
2660,810,9,951,486,898
4267,323,9,315,1499,1497
3869,270,9,969,779,9
4276,312,9,1972,98,1950
4287,363,9,1126,1951,1805
4278,179,9,1510,1717,365
3998,257,9,1297,558,605
4347,586,9,1001,1646,484
4365,464,9,1210,0,0
3951,492,9,1076,1680,589
4366,163,9,1919,1413,1924
4368,48,17,1885,1945,931
2909,228,9,109,1428,1435
4369,35,9,1071,820,1470
4372,28,25,1249,1228,1586
1890,205,9,894,1496,910
3842,666,9,127,1674,969
4376,275,9,225,997,543
86,467,10,1212,672,1540
85,786,9,1630,223,296
87,616,9,136,1684,90
97,17,9,1103,1058,1146
107,568,9,1439,1953,1742
117,812,15,1293,1668,1893
118,469,9,1800,828,845
119,589,8,271,1720,1836
131,297,5,0,0,0
132,145,9,1331,1097,456
131,297,5,0,0,0
39,756,9,719,368,1914
158,169,9,1611,1822,691
159,138,9,1679,105,1084
196,112,9,1576,1548,472
38,65,9,1833,154,1738
3564,710,9,32,1148,1710
38,65,9,1833,154,1738
3568,607,9,0,0,0
3569,158,9,1347,1062,432
3545,201,9,1344,1284,550
47,135,9,1169,1088,997
2623,48,9,815,1874,709
3610,621,9,1782,857,1658
3623,431,9,677,889,891
49,546,9,513,1037,311
3625,369,9,172,889,1539
166,126,9,862,667,366
115,550,9,1731,849,450
190,728,9,1947,1774,1119
231,593,25,1519,203,1199
3579,667,9,251,1404,960
3694,311,9,1965,30,741
3649,769,9,224,522,1986
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
3767,706,9,1622,1906,1372
3629,799,9,660,1331,856
3726,159,9,1416,1924,1380
3793,541,9,963,1890,186
3806,165,9,1347,1715,466
3809,271,9,319,1693,398
3810,747,9,516,920,1825
3820,423,25,602,1410,1411
3823,681,9,710,185,959
3828,810,9,1562,328,1953
3829,661,9,1247,1762,1019
3510,165,9,914,89,1040
3848,293,9,1103,877,1286
3855,139,9,384,921,505
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
3897,171,9,1413,1143,1039
3932,108,9,238,266,1131
3955,637,9,1010,290,190
3955,637,9,1010,290,190
3956,559,9,447,1613,268
3961,519,9,1863,833,803
3957,460,23,1846,1448,101
2661,681,9,746,1124,570
3981,570,9,290,1392,1654
3982,405,9,1085,938,180
3997,466,9,902,1031,1396
4018,427,9,1331,902,460
4022,555,9,124,1528,1977
4029,739,9,828,1235,901
2755,713,9,1437,951,1402
2490,395,9,1065,1289,1292
3772,159,9,747,1560,547
4198,210,10,1254,1927,79
4212,78,25,1519,861,994
4218,333,9,1366,918,1737
4230,779,9,645,391,1867
4238,571,9,1347,313,442
2036,539,9,1636,651,1421
3025,602,9,1601,1349,727
4251,810,9,281,1974,1115
4252,387,9,516,978,1804
4258,532,9,1966,241,1307
4185,165,9,424,1643,368
2660,810,9,951,486,898
4267,323,9,315,1499,1497
3869,270,9,969,779,9
4276,312,9,1972,98,1950
4287,363,9,1126,1951,1805
4278,179,9,1510,1717,365
3998,257,9,1297,558,605
4347,586,9,1001,1646,484
4365,464,9,1210,0,0
3951,492,9,1076,1680,589
4366,163,9,1919,1413,1924
4368,48,17,1885,1945,931
2909,228,9,109,1428,1435
4369,35,9,1071,820,1470
4372,28,25,1249,1228,1586
1890,205,9,894,1496,910
3842,666,9,127,1674,969
4376,275,9,225,997,543
86,467,10,1212,672,1540
85,786,9,1630,223,296
87,616,9,136,1684,90
97,17,9,1103,1058,1146
107,568,9,1439,1953,1742
117,812,15,1293,1668,1893
118,469,9,1800,828,845
119,589,8,271,1720,1836
131,297,5,0,0,0
132,145,9,1331,1097,456
131,297,5,0,0,0
39,756,9,719,368,1914
158,169,9,1611,1822,691
159,138,9,1679,105,1084
196,112,9,1576,1548,472
38,65,9,1833,154,1738
3564,710,9,32,1148,1710
38,65,9,1833,154,1738
3568,607,9,0,0,0
3569,158,9,1347,1062,432
3545,201,9,1344,1284,550
47,135,9,1169,1088,997
2623,48,9,815,1874,709
3610,621,9,1782,857,1658
3623,431,9,677,889,891
49,546,9,513,1037,311
3625,369,9,172,889,1539
166,126,9,862,667,366
115,550,9,1731,849,450
190,728,9,1947,1774,1119
231,593,25,1519,203,1199
3579,667,9,251,1404,960
3694,311,9,1965,30,741
3649,769,9,224,522,1986
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
3767,706,9,1622,1906,1372
3629,799,9,660,1331,856
3726,159,9,1416,1924,1380
3793,541,9,963,1890,186
3806,165,9,1347,1715,466
3809,271,9,319,1693,398
3810,747,9,516,920,1825
3820,423,25,602,1410,1411
3823,681,9,710,185,959
3828,810,9,1562,328,1953
3829,661,9,1247,1762,1019
3510,165,9,914,89,1040
3848,293,9,1103,877,1286
3855,139,9,384,921,505
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
3897,171,9,1413,1143,1039
3932,108,9,238,266,1131
3955,637,9,1010,290,190
3955,637,9,1010,290,190
3956,559,9,447,1613,268
3961,519,9,1863,833,803
3957,460,23,1846,1448,101
2661,681,9,746,1124,570
3981,570,9,290,1392,1654
3982,405,9,1085,938,180
3997,466,9,902,1031,1396
4018,427,9,1331,902,460
4022,555,9,124,1528,1977
4029,739,9,828,1235,901
2755,713,9,1437,951,1402
2490,395,9,1065,1289,1292
3772,159,9,747,1560,547
4198,210,10,1254,1927,79
4212,78,25,1519,861,994
4218,333,9,1366,918,1737
4230,779,9,645,391,1867
4238,571,9,1347,313,442
2036,539,9,1636,651,1421
3025,602,9,1601,1349,727
4251,810,9,281,1974,1115
4252,387,9,516,978,1804
4258,532,9,1966,241,1307
4185,165,9,424,1643,368
2660,810,9,951,486,898
4267,323,9,315,1499,1497
3869,270,9,969,779,9
4276,312,9,1972,98,1950
4287,363,9,1126,1951,1805
4278,179,9,1510,1717,365
3998,257,9,1297,558,605
4347,586,9,1001,1646,484
4365,464,9,1210,0,0
3951,492,9,1076,1680,589
4366,163,9,1919,1413,1924
4368,48,17,1885,1945,931
2909,228,9,109,1428,1435
4369,35,9,1071,820,1470
4372,28,25,1249,1228,1586
1890,205,9,894,1496,910
3842,666,9,127,1674,969
4376,275,9,225,997,543
99,396,9,1622,699,497
99,396,9,1622,699,497
99,396,9,1622,699,497
99,396,9,1622,699,497
99,396,9,1622,699,497
100,559,9,1025,503,737
101,27,9,543,17,909
102,815,26,1394,1387,1522
105,665,9,503,1290,1856
100,559,9,1025,503,737
101,27,9,543,17,909
102,815,26,1394,1387,1522
105,665,9,503,1290,1856
100,559,9,1025,503,737
101,27,9,543,17,909
102,815,26,1394,1387,1522
105,665,9,503,1290,1856
100,559,9,1025,503,737
101,27,9,543,17,909
102,815,26,1394,1387,1522
105,665,9,503,1290,1856
100,559,9,1025,503,737
101,27,9,543,17,909
102,815,26,1394,1387,1522
105,665,9,503,1290,1856
108,741,9,710,1740,290
109,603,9,370,1404,1964
112,741,9,710,1054,985
159,138,9,1679,105,1084
38,65,9,1833,154,1738
3545,201,9,1344,1284,550
47,135,9,1169,1088,997
67,497,9,6,366,1437
3610,621,9,1782,857,1658
166,126,9,862,667,366
115,550,9,1731,849,450
3579,667,9,251,1404,960
2141,490,9,1620,410,1523
3687,397,9,1437,862,56
3649,769,9,224,522,1986
3695,439,9,251,1889,1006
3696,0,9,0,0,0
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
124,274,9,979,1344,366
3735,774,9,1953,1858,979
3726,159,9,1416,1924,1380
3806,165,9,1347,1715,466
3823,681,9,710,185,959
3510,165,9,914,89,1040
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
2490,395,9,1065,1289,1292
108,741,9,710,1740,290
109,603,9,370,1404,1964
112,741,9,710,1054,985
159,138,9,1679,105,1084
38,65,9,1833,154,1738
3545,201,9,1344,1284,550
47,135,9,1169,1088,997
67,497,9,6,366,1437
3610,621,9,1782,857,1658
166,126,9,862,667,366
115,550,9,1731,849,450
3579,667,9,251,1404,960
2141,490,9,1620,410,1523
3687,397,9,1437,862,56
3649,769,9,224,522,1986
3695,439,9,251,1889,1006
3696,0,9,0,0,0
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
124,274,9,979,1344,366
3735,774,9,1953,1858,979
3726,159,9,1416,1924,1380
3806,165,9,1347,1715,466
3823,681,9,710,185,959
3510,165,9,914,89,1040
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
2490,395,9,1065,1289,1292
108,741,9,710,1740,290
109,603,9,370,1404,1964
112,741,9,710,1054,985
159,138,9,1679,105,1084
38,65,9,1833,154,1738
3545,201,9,1344,1284,550
47,135,9,1169,1088,997
67,497,9,6,366,1437
3610,621,9,1782,857,1658
166,126,9,862,667,366
115,550,9,1731,849,450
3579,667,9,251,1404,960
2141,490,9,1620,410,1523
3687,397,9,1437,862,56
3649,769,9,224,522,1986
3695,439,9,251,1889,1006
3696,0,9,0,0,0
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
124,274,9,979,1344,366
3735,774,9,1953,1858,979
3726,159,9,1416,1924,1380
3806,165,9,1347,1715,466
3823,681,9,710,185,959
3510,165,9,914,89,1040
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
2490,395,9,1065,1289,1292
108,741,9,710,1740,290
109,603,9,370,1404,1964
112,741,9,710,1054,985
159,138,9,1679,105,1084
38,65,9,1833,154,1738
3545,201,9,1344,1284,550
47,135,9,1169,1088,997
67,497,9,6,366,1437
3610,621,9,1782,857,1658
166,126,9,862,667,366
115,550,9,1731,849,450
3579,667,9,251,1404,960
2141,490,9,1620,410,1523
3687,397,9,1437,862,56
3649,769,9,224,522,1986
3695,439,9,251,1889,1006
3696,0,9,0,0,0
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
124,274,9,979,1344,366
3735,774,9,1953,1858,979
3726,159,9,1416,1924,1380
3806,165,9,1347,1715,466
3823,681,9,710,185,959
3510,165,9,914,89,1040
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
2490,395,9,1065,1289,1292
108,741,9,710,1740,290
109,603,9,370,1404,1964
112,741,9,710,1054,985
159,138,9,1679,105,1084
38,65,9,1833,154,1738
3545,201,9,1344,1284,550
47,135,9,1169,1088,997
67,497,9,6,366,1437
3610,621,9,1782,857,1658
166,126,9,862,667,366
115,550,9,1731,849,450
3579,667,9,251,1404,960
2141,490,9,1620,410,1523
3687,397,9,1437,862,56
3649,769,9,224,522,1986
3695,439,9,251,1889,1006
3696,0,9,0,0,0
3697,163,9,1919,1252,521
3723,810,9,127,998,121
3724,799,9,651,105,699
3725,419,9,1782,295,1510
3731,556,9,857,1120,1380
124,274,9,979,1344,366
3735,774,9,1953,1858,979
3726,159,9,1416,1924,1380
3806,165,9,1347,1715,466
3823,681,9,710,185,959
3510,165,9,914,89,1040
3854,89,9,1636,443,53
3879,382,9,1620,1904,189
102,815,26,1394,1387,1522
2490,395,9,1065,1289,1292
115,550,9,1731,849,450
124,274,9,979,1344,366
130,181,9,426,1657,568
135,624,9,223,358,1348
150,106,9,1495,747,704
151,106,9,1495,747,753
152,99,9,747,704,753
156,521,9,1696,1108,1123
157,521,9,1696,1108,1123
190,728,9,1947,1774,1119
191,279,9,1947,1119,1640
192,176,9,1947,917,1667
193,114,9,1121,1629,194
194,129,9,1121,1629,1820
79,178,9,1121,1629,1820
195,763,9,969,1972,486
217,763,9,969,728,27
218,270,9,969,1478,1076
219,270,9,969,1478,1076
223,270,9,969,1478,1076
172,763,9,1335,969,728
3507,763,9,969,357,1396
2021,140,9,765,537,1913
3547,41,9,30,548,49
3548,128,9,1576,956,472
3549,112,9,1576,956,472
196,112,9,1576,1548,472
62,19,9,476,645,1380
3552,209,9,172,344,455
3555,209,9,172,344,455
3556,37,9,1377,526,263
3559,37,9,1377,526,263
3560,122,9,1377,526,263
3563,139,9,1103,951,796
3569,158,9,1347,1062,432
3579,667,9,251,1404,960
3580,377,9,445,1103,1016
3580,377,9,445,1103,1016
3187,245,9,1617,913,1594
3593,140,9,1516,156,1140
3594,377,9,1483,1508,217
3601,32,9,1629,555,333
166,126,9,862,667,366
3602,126,9,446,345,1845
3603,595,9,952,196,1781
3543,471,9,1456,1436,799
3604,91,9,404,741,1698
3605,682,9,1591,360,361
3606,497,9,310,376,1373
3501,377,9,1866,1849,498
38,65,9,1833,154,1738
3612,377,9,1866,1849,932
3617,763,9,629,969,451
3621,583,9,1297,691,231
3622,436,9,1659,165,1559
3623,431,9,677,889,891
49,546,9,513,1037,311
3598,537,9,1377,526,263
3599,181,9,426,1657,568
3627,123,9,1614,132,1445
253,267,9,925,595,1173
3631,242,9,1615,309,475
3635,595,9,528,368,992
138,490,9,1169,169,1265
3636,245,9,1351,405,819
3647,553,9,1427,950,1775
2015,809,9,1718,1049,1610
3649,769,9,224,522,1986
3650,140,9,1283,192,537
3651,11,9,671,774,1007
3653,781,9,1391,526,151
39,756,9,719,368,1914
2523,533,9,770,1013,1323
3658,636,9,1707,998,878
3610,621,9,1782,857,1658
2716,0,0,1817,0,0
3530,118,9,1881,1392,681
66,666,9,437,1795,1374
2271,245,9,1870,470,1882
3671,95,9,5,889,609
3672,91,9,1499,1207,752
197,378,9,1688,1551,1852
47,135,9,1169,1088,997
3673,140,9,210,1063,707
3674,311,9,794,726,691
3689,683,9,1866,595,147
3690,697,9,1500,1214,1900
58,355,9,175,121,558
3691,465,9,1680,649,1233
3692,683,9,1866,144,753
178,453,9,1866,1849,932
3693,412,9,889,846,1497
198,663,9,1060,139,1872
142,248,9,747,1181,435
67,497,9,6,366,1437
212,307,9,1680,1994,1776
3699,119,9,426,1657,568
3700,502,9,666,1757,1956
3701,119,9,426,1657,568
3521,696,9,1619,1081,1931
3721,29,9,426,1657,568
54,560,9,1233,835,644
3722,538,9,426,1657,568
3728,181,9,426,1657,568
74,650,9,1478,587,902
3737,650,9,1659,936,396
3738,513,9,727,368,823
3741,344,9,1097,1026,230
3742,428,9,1319,74,13
3749,764,9,703,1624,1343
3753,586,9,1001,1404,1755
20,681,9,595,1542,1474
3695,439,9,251,1889,1006
3755,717,9,1503,561,456
3759,440,9,1620,513,1052
3763,645,9,1604,1828,914
3769,357,9,660,610,960
3770,411,9,877,640,244
122,705,9,541,948,891
3731,556,9,857,1120,1380
33,400,9,691,1878,9
3756,283,9,859,223,1932
3667,409,9,251,1562,1644
3781,657,9,794,1404,1711
228,542,9,127,1404,1562
3784,534,9,385,45,675
3785,263,9,1261,382,248
3797,624,9,1904,1216,1936
162,763,9,969,728,561
3313,287,9,433,346,297
3116,439,9,584,165,1703
3830,439,9,165,659,1297
3831,283,9,850,859,1932
1889,624,9,716,1854,1355
3832,624,9,1904,448,1216
3304,457,9,815,1801,68
3833,37,9,666,1757,1967
3835,37,9,666,1757,1967
3836,454,9,1052,1705,1880
3837,579,9,1052,190,1367
3841,666,25,276,397,805
1974,666,9,127,1674,935
3842,666,9,127,1674,969
2461,666,9,716,660,1549
3783,283,9,1860,1266,1874
3843,233,9,251,1376,385
3845,439,9,236,875,1255
3846,439,9,236,875,1645
3687,397,9,1437,862,56
3735,774,9,1953,1858,979
3856,143,9,1584,1725,748
3857,814,9,927,657,557
3630,70,9,165,975,1580
3726,159,9,1416,1924,1380
3510,165,9,914,89,1040
3870,784,9,531,530,186
3871,273,9,1060,999,1003
136,200,9,973,1086,287
3677,312,9,1863,263,1532
2509,106,9,1772,635,174
3874,610,9,927,390,521
3880,791,9,1012,624,1574
3750,157,9,817,1057,77
3885,139,9,1297,299,1835
3713,357,9,877,1297,998
3892,518,9,969,349,1257
3714,362,9,1439,5,486
3894,174,9,1267,349,1328
3748,221,9,969,98,1500
3899,326,9,1180,484,843
1938,439,9,1729,904,851
3919,515,9,1310,825,1558
3920,165,9,223,531,728
3743,591,9,1620,172,1483
14,234,9,1303,1524,1656
3952,114,9,74,645,1222
3589,255,9,1180,595,1416
3590,255,9,595,1416,718
3954,255,9,595,718,1416
3958,814,9,559,8,887
3869,270,9,969,779,9
3865,194,9,1437,1640,1773
3964,547,9,224,8,1620
3992,497,9,823,1348,1646
3950,432,9,336,1416,1868
3999,146,9,46,1857,1824
4002,724,9,532,902,1744
3962,112,9,914,112,662
4004,488,9,1667,202,1532
3787,773,9,391,657,728
4006,769,9,224,522,1986
3918,606,9,541,753,1919
4011,529,9,121,392,59
226,606,9,541,1919,756
4012,808,9,1455,157,1811
230,606,9,541,1919,753
4014,437,9,226,1676,103
4033,181,9,426,1657,568
4034,31,9,122,1313,465
3029,54,9,1193,1874,1619
4035,713,9,859,168,503
4091,436,9,303,832,503
4092,355,9,335,1877,749
4093,552,9,859,82,383
3979,153,9,46,1909,1291
4094,92,9,1305,1258,1664
3966,296,9,1416,139,1101
3312,725,9,313,1106,341
4103,581,9,1122,1314,1646
4032,356,9,1690,574,290
4057,503,9,1740,999,1319
4104,503,9,1740,966,999
4086,503,9,1740,999,966
4107,377,9,1483,1141,1343
4054,800,9,1380,1040,1489
99,396,9,1622,699,497
4108,283,9,1623,1008,1559
4160,478,9,997,1997,656
4130,225,9,1584,1629,358
4131,79,9,1121,1629,1820
4132,243,9,859,385,1983
4175,388,9,1820,1185,56
3926,186,9,16,889,419
4178,752,9,732,1774,1223
4151,299,9,942,546,1127
4147,72,9,223,979,1539
4189,690,9,434,1932,399
3882,584,9,1659,544,1180
4201,475,9,1052,1689,1831
175,649,9,1611,893,979
4098,304,9,263,1040,1217
3980,274,9,1751,1431,1725
4225,122,9,127,1674,1986
4226,675,9,831,1730,757
4227,236,9,1791,65,979
4197,253,9,1663,660,1539
4228,105,9,969,5,1364
3998,257,9,1297,558,605
4245,707,9,1782,1858,928
4246,392,9,790,516,98
