itemID,director,movieCountry,movieLanguage,movieYear,genre1,genre2,genre3,actor1,actor2,actor3,rating
137,749,37,9,2010,1,3,8,881,1994,335,3
17,408,36,9,2010,1,7,8,190,558,1657,4
50,424,26,21,1984,3,7,19,1468,162,1901,3
51,313,37,9,2005,1,19,21,749,1416,1778,4
52,416,37,9,2005,1,3,19,1420,676,28,1
53,527,37,9,2010,7,10,18,1344,1545,870,4
54,560,11,9,2009,1,3,0,1233,835,644,5
55,434,37,9,2009,7,0,0,863,1099,1785,3
39,756,36,9,2009,3,12,17,719,368,1914,4
58,355,36,9,2010,10,14,21,175,121,558,3
57,588,37,9,1997,10,0,0,1267,257,1022,5
56,313,37,9,2009,1,8,10,1564,1414,170,1
34,786,37,9,1991,1,7,8,251,416,429,5
63,321,37,9,2007,9,15,0,600,1815,969,4
18,750,37,9,2010,1,3,21,1803,251,1376,4
62,19,37,9,2010,1,3,10,476,645,1380,3
61,792,7,9,2009,10,19,21,20,1697,469,1
95,106,37,9,2009,10,13,21,1863,1091,190,4
96,658,7,9,2009,7,14,15,1240,762,60,3
65,556,37,9,2010,7,0,0,979,1658,542,5
128,806,15,4,2009,1,6,10,507,1753,1231,5
99,396,37,9,2010,1,3,19,1622,699,497,2
133,646,36,9,1990,14,19,0,519,1768,762,3
141,287,37,9,2009,4,3,12,414,1826,897,5
38,65,36,9,2010,9,7,0,1833,154,1738,5
146,348,37,9,2010,1,10,23,998,960,1319,4
180,762,37,9,2009,7,8,10,531,1602,1800,5
181,442,9,5,1970,7,10,16,621,1397,1589,5
182,71,37,9,2001,7,0,0,172,1483,1953,4
165,393,8,17,2008,1,3,10,1884,1808,1988,5
78,814,37,9,2009,1,8,12,1241,195,1302,5
3506,734,37,9,2010,7,19,0,951,1616,402,3
3510,165,37,9,2010,6,10,13,914,89,1040,3
86,467,13,10,2010,1,3,12,1212,672,1540,4
66,666,37,9,2010,1,3,8,437,1795,1374,4
3740,365,37,9,2010,10,21,0,1620,531,1382,3
3516,765,37,9,2007,1,3,12,769,916,1345,2
17,408,36,9,2010,1,7,8,190,558,1657,4
50,424,26,21,1984,3,7,19,1468,162,1901,3
51,313,37,9,2005,1,19,21,749,1416,1778,4
52,416,37,9,2005,1,3,19,1420,676,28,1
53,527,37,9,2010,7,10,18,1344,1545,870,4
54,560,11,9,2009,1,3,0,1233,835,644,5
55,434,37,9,2009,7,0,0,863,1099,1785,3
39,756,36,9,2009,3,12,17,719,368,1914,4
58,355,36,9,2010,10,14,21,175,121,558,3
57,588,37,9,1997,10,0,0,1267,257,1022,5
56,313,37,9,2009,1,8,10,1564,1414,170,1
34,786,37,9,1991,1,7,8,251,416,429,5
63,321,37,9,2007,9,15,0,600,1815,969,4
18,750,37,9,2010,1,3,21,1803,251,1376,4
62,19,37,9,2010,1,3,10,476,645,1380,3
61,792,7,9,2009,10,19,21,20,1697,469,1
95,106,37,9,2009,10,13,21,1863,1091,190,4
96,658,7,9,2009,7,14,15,1240,762,60,3
65,556,37,9,2010,7,0,0,979,1658,542,5
128,806,15,4,2009,1,6,10,507,1753,1231,5
99,396,37,9,2010,1,3,19,1622,699,497,2
133,646,36,9,1990,14,19,0,519,1768,762,3
141,287,37,9,2009,4,3,12,414,1826,897,5
38,65,36,9,2010,9,7,0,1833,154,1738,5
146,348,37,9,2010,1,10,23,998,960,1319,4
180,762,37,9,2009,7,8,10,531,1602,1800,5
181,442,9,5,1970,7,10,16,621,1397,1589,5
182,71,37,9,2001,7,0,0,172,1483,1953,4
165,393,8,17,2008,1,3,10,1884,1808,1988,5
78,814,37,9,2009,1,8,12,1241,195,1302,5
3506,734,37,9,2010,7,19,0,951,1616,402,3
3510,165,37,9,2010,6,10,13,914,89,1040,3
86,467,13,10,2010,1,3,12,1212,672,1540,4
66,666,37,9,2010,1,3,8,437,1795,1374,4
3740,365,37,9,2010,10,21,0,1620,531,1382,3
3516,765,37,9,2007,1,3,12,769,916,1345,2
17,408,36,9,2010,1,7,8,190,558,1657,4
50,424,26,21,1984,3,7,19,1468,162,1901,3
51,313,37,9,2005,1,19,21,749,1416,1778,4
52,416,37,9,2005,1,3,19,1420,676,28,1
53,527,37,9,2010,7,10,18,1344,1545,870,4
54,560,11,9,2009,1,3,0,1233,835,644,5
55,434,37,9,2009,7,0,0,863,1099,1785,3
39,756,36,9,2009,3,12,17,719,368,1914,4
58,355,36,9,2010,10,14,21,175,121,558,3
57,588,37,9,1997,10,0,0,1267,257,1022,5
56,313,37,9,2009,1,8,10,1564,1414,170,1
34,786,37,9,1991,1,7,8,251,416,429,5
63,321,37,9,2007,9,15,0,600,1815,969,4
18,750,37,9,2010,1,3,21,1803,251,1376,4
62,19,37,9,2010,1,3,10,476,645,1380,3
61,792,7,9,2009,10,19,21,20,1697,469,1
95,106,37,9,2009,10,13,21,1863,1091,190,4
96,658,7,9,2009,7,14,15,1240,762,60,3
65,556,37,9,2010,7,0,0,979,1658,542,5
128,806,15,4,2009,1,6,10,507,1753,1231,5
99,396,37,9,2010,1,3,19,1622,699,497,2
133,646,36,9,1990,14,19,0,519,1768,762,3
141,287,37,9,2009,4,3,12,414,1826,897,5
38,65,36,9,2010,9,7,0,1833,154,1738,5
146,348,37,9,2010,1,10,23,998,960,1319,4
180,762,37,9,2009,7,8,10,531,1602,1800,5
181,442,9,5,1970,7,10,16,621,1397,1589,5
182,71,37,9,2001,7,0,0,172,1483,1953,4
165,393,8,17,2008,1,3,10,1884,1808,1988,5
78,814,37,9,2009,1,8,12,1241,195,1302,5
3506,734,37,9,2010,7,19,0,951,1616,402,3
3510,165,37,9,2010,6,10,13,914,89,1040,3
86,467,13,10,2010,1,3,12,1212,672,1540,4
66,666,37,9,2010,1,3,8,437,1795,1374,4
3740,365,37,9,2010,10,21,0,1620,531,1382,3
3516,765,37,9,2007,1,3,12,769,916,1345,2
17,408,36,9,2010,1,7,8,190,558,1657,4
50,424,26,21,1984,3,7,19,1468,162,1901,3
51,313,37,9,2005,1,19,21,749,1416,1778,4
52,416,37,9,2005,1,3,19,1420,676,28,1
53,527,37,9,2010,7,10,18,1344,1545,870,4
54,560,11,9,2009,1,3,0,1233,835,644,5
55,434,37,9,2009,7,0,0,863,1099,1785,3
39,756,36,9,2009,3,12,17,719,368,1914,4
58,355,36,9,2010,10,14,21,175,121,558,3
57,588,37,9,1997,10,0,0,1267,257,1022,5
56,313,37,9,2009,1,8,10,1564,1414,170,1
34,786,37,9,1991,1,7,8,251,416,429,5
63,321,37,9,2007,9,15,0,600,1815,969,4
18,750,37,9,2010,1,3,21,1803,251,1376,4
62,19,37,9,2010,1,3,10,476,645,1380,3
61,792,7,9,2009,10,19,21,20,1697,469,1
95,106,37,9,2009,10,13,21,1863,1091,190,4
96,658,7,9,2009,7,14,15,1240,762,60,3
65,556,37,9,2010,7,0,0,979,1658,542,5
128,806,15,4,2009,1,6,10,507,1753,1231,5
99,396,37,9,2010,1,3,19,1622,699,497,2
133,646,36,9,1990,14,19,0,519,1768,762,3
141,287,37,9,2009,4,3,12,414,1826,897,5
38,65,36,9,2010,9,7,0,1833,154,1738,5
146,348,37,9,2010,1,10,23,998,960,1319,4
180,762,37,9,2009,7,8,10,531,1602,1800,5
181,442,9,5,1970,7,10,16,621,1397,1589,5
182,71,37,9,2001,7,0,0,172,1483,1953,4
165,393,8,17,2008,1,3,10,1884,1808,1988,5
78,814,37,9,2009,1,8,12,1241,195,1302,5
3506,734,37,9,2010,7,19,0,951,1616,402,3
3510,165,37,9,2010,6,10,13,914,89,1040,3
86,467,13,10,2010,1,3,12,1212,672,1540,4
66,666,37,9,2010,1,3,8,437,1795,1374,4
3740,365,37,9,2010,10,21,0,1620,531,1382,3
3516,765,37,9,2007,1,3,12,769,916,1345,2
17,408,36,9,2010,1,7,8,190,558,1657,4
50,424,26,21,1984,3,7,19,1468,162,1901,3
51,313,37,9,2005,1,19,21,749,1416,1778,4
52,416,37,9,2005,1,3,19,1420,676,28,1
53,527,37,9,2010,7,10,18,1344,1545,870,4
54,560,11,9,2009,1,3,0,1233,835,644,5
55,434,37,9,2009,7,0,0,863,1099,1785,3
39,756,36,9,2009,3,12,17,719,368,1914,4
58,355,36,9,2010,10,14,21,175,121,558,3
57,588,37,9,1997,10,0,0,1267,257,1022,5
56,313,37,9,2009,1,8,10,1564,1414,170,1
34,786,37,9,1991,1,7,8,251,416,429,5
63,321,37,9,2007,9,15,0,600,1815,969,4
18,750,37,9,2010,1,3,21,1803,251,1376,4
62,19,37,9,2010,1,3,10,476,645,1380,3
61,792,7,9,2009,10,19,21,20,1697,469,1
95,106,37,9,2009,10,13,21,1863,1091,190,4
96,658,7,9,2009,7,14,15,1240,762,60,3
65,556,37,9,2010,7,0,0,979,1658,542,5
128,806,15,4,2009,1,6,10,507,1753,1231,5
99,396,37,9,2010,1,3,19,1622,699,497,2
133,646,36,9,1990,14,19,0,519,1768,762,3
141,287,37,9,2009,4,3,12,414,1826,897,5
38,65,36,9,2010,9,7,0,1833,154,1738,5
146,348,37,9,2010,1,10,23,998,960,1319,4
180,762,37,9,2009,7,8,10,531,1602,1800,5
181,442,9,5,1970,7,10,16,621,1397,1589,5
182,71,37,9,2001,7,0,0,172,1483,1953,4
165,393,8,17,2008,1,3,10,1884,1808,1988,5
78,814,37,9,2009,1,8,12,1241,195,1302,5
3506,734,37,9,2010,7,19,0,951,1616,402,3
3510,165,37,9,2010,6,10,13,914,89,1040,3
86,467,13,10,2010,1,3,12,1212,672,1540,4
66,666,37,9,2010,1,3,8,437,1795,1374,4
3740,365,37,9,2010,10,21,0,1620,531,1382,3
3516,765,37,9,2007,1,3,12,769,916,1345,2
67,497,36,9,2010,1,8,21,6,366,1437,4
171,207,19,2,2008,10,0,0,735,58,1641,5
188,459,37,9,2002,10,15,0,610,349,1052,3
231,593,31,25,2009,10,18,21,1519,203,1199,5
241,135,37,9,2006,10,12,17,747,349,1343,5
3535,145,37,9,1997,8,10,17,1103,1659,698,4
3565,330,13,10,2009,7,8,0,438,496,86,5
3581,813,37,9,2004,7,10,18,1985,1416,1532,5
3619,386,37,9,2008,10,17,0,1331,1539,80,5
3613,216,14,11,2009,7,0,0,12,199,1405,5
3629,799,37,9,2009,4,3,7,660,1331,856,3
3649,769,37,9,2009,7,8,0,224,522,1986,4
3702,276,37,9,2010,10,21,0,1684,1367,285,4
3703,323,37,9,2005,7,10,0,5,262,1067,5
201,184,37,9,2010,10,17,21,895,953,1150,5
3713,357,37,9,2010,3,10,23,877,1297,998,5
3714,362,37,9,2010,10,0,0,1439,5,486,4
3716,672,31,9,2010,10,17,21,1667,996,1628,5
3786,188,37,9,2010,10,18,0,1663,1375,598,5
3787,773,36,9,2010,10,13,0,391,657,728,5
3821,536,36,9,2010,7,10,0,1170,924,1661,4
3822,317,28,0,2010,10,22,0,1168,1573,1512,4
3825,626,13,10,2009,7,10,15,39,1324,1393,5
2902,757,36,9,1995,10,0,0,751,958,816,4
3941,811,13,10,2010,10,13,0,1136,1354,1475,3
4023,13,31,25,2007,4,3,11,766,1415,278,5
4024,418,1,25,2009,10,17,21,1597,1759,695,5
173,687,25,19,2009,7,10,0,83,353,1132,5
67,497,36,9,2010,1,8,21,6,366,1437,4
171,207,19,2,2008,10,0,0,735,58,1641,5
188,459,37,9,2002,10,15,0,610,349,1052,3
231,593,31,25,2009,10,18,21,1519,203,1199,5
241,135,37,9,2006,10,12,17,747,349,1343,5
3535,145,37,9,1997,8,10,17,1103,1659,698,4
3565,330,13,10,2009,7,8,0,438,496,86,5
3581,813,37,9,2004,7,10,18,1985,1416,1532,5
3619,386,37,9,2008,10,17,0,1331,1539,80,5
3613,216,14,11,2009,7,0,0,12,199,1405,5
3629,799,37,9,2009,4,3,7,660,1331,856,3
3649,769,37,9,2009,7,8,0,224,522,1986,4
3702,276,37,9,2010,10,21,0,1684,1367,285,4
3703,323,37,9,2005,7,10,0,5,262,1067,5
201,184,37,9,2010,10,17,21,895,953,1150,5
3713,357,37,9,2010,3,10,23,877,1297,998,5
3714,362,37,9,2010,10,0,0,1439,5,486,4
3716,672,31,9,2010,10,17,21,1667,996,1628,5
3786,188,37,9,2010,10,18,0,1663,1375,598,5
3787,773,36,9,2010,10,13,0,391,657,728,5
3821,536,36,9,2010,7,10,0,1170,924,1661,4
3822,317,28,0,2010,10,22,0,1168,1573,1512,4
3825,626,13,10,2009,7,10,15,39,1324,1393,5
2902,757,36,9,1995,10,0,0,751,958,816,4
3941,811,13,10,2010,10,13,0,1136,1354,1475,3
4023,13,31,25,2007,4,3,11,766,1415,278,5
4024,418,1,25,2009,10,17,21,1597,1759,695,5
173,687,25,19,2009,7,10,0,83,353,1132,5
67,497,36,9,2010,1,8,21,6,366,1437,4
171,207,19,2,2008,10,0,0,735,58,1641,5
188,459,37,9,2002,10,15,0,610,349,1052,3
231,593,31,25,2009,10,18,21,1519,203,1199,5
241,135,37,9,2006,10,12,17,747,349,1343,5
3535,145,37,9,1997,8,10,17,1103,1659,698,4
3565,330,13,10,2009,7,8,0,438,496,86,5
3581,813,37,9,2004,7,10,18,1985,1416,1532,5
3619,386,37,9,2008,10,17,0,1331,1539,80,5
3613,216,14,11,2009,7,0,0,12,199,1405,5
3629,799,37,9,2009,4,3,7,660,1331,856,3
3649,769,37,9,2009,7,8,0,224,522,1986,4
3702,276,37,9,2010,10,21,0,1684,1367,285,4
3703,323,37,9,2005,7,10,0,5,262,1067,5
201,184,37,9,2010,10,17,21,895,953,1150,5
3713,357,37,9,2010,3,10,23,877,1297,998,5
3714,362,37,9,2010,10,0,0,1439,5,486,4
3716,672,31,9,2010,10,17,21,1667,996,1628,5
3786,188,37,9,2010,10,18,0,1663,1375,598,5
3787,773,36,9,2010,10,13,0,391,657,728,5
3821,536,36,9,2010,7,10,0,1170,924,1661,4
3822,317,28,0,2010,10,22,0,1168,1573,1512,4
3825,626,13,10,2009,7,10,15,39,1324,1393,5
2902,757,36,9,1995,10,0,0,751,958,816,4
3941,811,13,10,2010,10,13,0,1136,1354,1475,3
4023,13,31,25,2007,4,3,11,766,1415,278,5
4024,418,1,25,2009,10,17,21,1597,1759,695,5
173,687,25,19,2009,7,10,0,83,353,1132,5
67,497,36,9,2010,1,8,21,6,366,1437,4
171,207,19,2,2008,10,0,0,735,58,1641,5
188,459,37,9,2002,10,15,0,610,349,1052,3
231,593,31,25,2009,10,18,21,1519,203,1199,5
241,135,37,9,2006,10,12,17,747,349,1343,5
3535,145,37,9,1997,8,10,17,1103,1659,698,4
3565,330,13,10,2009,7,8,0,438,496,86,5
3581,813,37,9,2004,7,10,18,1985,1416,1532,5
3619,386,37,9,2008,10,17,0,1331,1539,80,5
3613,216,14,11,2009,7,0,0,12,199,1405,5
3629,799,37,9,2009,4,3,7,660,1331,856,3
3649,769,37,9,2009,7,8,0,224,522,1986,4
3702,276,37,9,2010,10,21,0,1684,1367,285,4
3703,323,37,9,2005,7,10,0,5,262,1067,5
201,184,37,9,2010,10,17,21,895,953,1150,5
3713,357,37,9,2010,3,10,23,877,1297,998,5
3714,362,37,9,2010,10,0,0,1439,5,486,4
3716,672,31,9,2010,10,17,21,1667,996,1628,5
3786,188,37,9,2010,10,18,0,1663,1375,598,5
3787,773,36,9,2010,10,13,0,391,657,728,5
3821,536,36,9,2010,7,10,0,1170,924,1661,4
3822,317,28,0,2010,10,22,0,1168,1573,1512,4
3825,626,13,10,2009,7,10,15,39,1324,1393,5
2902,757,36,9,1995,10,0,0,751,958,816,4
3941,811,13,10,2010,10,13,0,1136,1354,1475,3
4023,13,31,25,2007,4,3,11,766,1415,278,5
4024,418,1,25,2009,10,17,21,1597,1759,695,5
173,687,25,19,2009,7,10,0,83,353,1132,5
67,497,36,9,2010,1,8,21,6,366,1437,4
171,207,19,2,2008,10,0,0,735,58,1641,5
188,459,37,9,2002,10,15,0,610,349,1052,3
231,593,31,25,2009,10,18,21,1519,203,1199,5
241,135,37,9,2006,10,12,17,747,349,1343,5
3535,145,37,9,1997,8,10,17,1103,1659,698,4
3565,330,13,10,2009,7,8,0,438,496,86,5
3581,813,37,9,2004,7,10,18,1985,1416,1532,5
3619,386,37,9,2008,10,17,0,1331,1539,80,5
3613,216,14,11,2009,7,0,0,12,199,1405,5
3629,799,37,9,2009,4,3,7,660,1331,856,3
3649,769,37,9,2009,7,8,0,224,522,1986,4
3702,276,37,9,2010,10,21,0,1684,1367,285,4
3703,323,37,9,2005,7,10,0,5,262,1067,5
201,184,37,9,2010,10,17,21,895,953,1150,5
3713,357,37,9,2010,3,10,23,877,1297,998,5
3714,362,37,9,2010,10,0,0,1439,5,486,4
3716,672,31,9,2010,10,17,21,1667,996,1628,5
3786,188,37,9,2010,10,18,0,1663,1375,598,5
3787,773,36,9,2010,10,13,0,391,657,728,5
3821,536,36,9,2010,7,10,0,1170,924,1661,4
3822,317,28,0,2010,10,22,0,1168,1573,1512,4
3825,626,13,10,2009,7,10,15,39,1324,1393,5
2902,757,36,9,1995,10,0,0,751,958,816,4
3941,811,13,10,2010,10,13,0,1136,1354,1475,3
4023,13,31,25,2007,4,3,11,766,1415,278,5
4024,418,1,25,2009,10,17,21,1597,1759,695,5
173,687,25,19,2009,7,10,0,83,353,1132,5
68,9,37,9,2010,1,7,8,1953,1267,589,4
114,397,37,9,2004,1,3,17,1437,716,978,4
3032,624,37,9,1994,8,10,0,1854,73,965,5
3504,367,37,9,1998,1,8,21,1620,869,1419,5
68,9,37,9,2010,1,7,8,1953,1267,589,4
114,397,37,9,2004,1,3,17,1437,716,978,4
3032,624,37,9,1994,8,10,0,1854,73,965,5
3504,367,37,9,1998,1,8,21,1620,869,1419,5
68,9,37,9,2010,1,7,8,1953,1267,589,4
114,397,37,9,2004,1,3,17,1437,716,978,4
3032,624,37,9,1994,8,10,0,1854,73,965,5
3504,367,37,9,1998,1,8,21,1620,869,1419,5
68,9,37,9,2010,1,7,8,1953,1267,589,4
114,397,37,9,2004,1,3,17,1437,716,978,4
3032,624,37,9,1994,8,10,0,1854,73,965,5
3504,367,37,9,1998,1,8,21,1620,869,1419,5
68,9,37,9,2010,1,7,8,1953,1267,589,4
114,397,37,9,2004,1,3,17,1437,716,978,4
3032,624,37,9,1994,8,10,0,1854,73,965,5
3504,367,37,9,1998,1,8,21,1620,869,1419,5
75,491,37,9,2000,8,10,21,349,1958,1584,3
75,491,37,9,2000,8,10,21,349,1958,1584,3
75,491,37,9,2000,8,10,21,349,1958,1584,3
75,491,37,9,2000,8,10,21,349,1958,1584,3
75,491,37,9,2000,8,10,21,349,1958,1584,3
92,798,37,9,2009,8,21,0,1437,589,1906,3
94,356,37,9,2009,10,6,15,833,1622,295,4
109,603,37,9,2009,7,8,0,370,1404,1964,4
127,325,31,25,2009,14,21,0,1244,987,1480,3
104,565,37,9,2010,1,3,19,20,1151,1887,4
144,130,37,9,2009,14,17,21,1592,937,755,4
197,378,37,9,2009,6,10,20,1688,1551,1852,5
68,9,37,9,2010,1,7,8,1953,1267,589,4
3730,476,7,9,2006,10,18,0,27,1746,285,5
3790,337,37,9,2008,8,10,17,191,1018,1517,5
3844,335,37,9,2010,9,1,7,970,153,1788,5
3726,159,37,9,2010,10,21,0,1416,1924,1380,5
3750,157,37,9,2010,3,6,10,817,1057,77,5
3849,786,37,9,2010,1,10,21,476,342,1645,3
3643,151,33,27,2009,8,17,21,1359,1458,1163,5
83,650,37,9,2010,1,3,10,1659,290,1303,4
3637,721,27,23,2010,2,10,14,1767,1722,885,5
18,750,37,9,2010,1,3,21,1803,251,1376,2
42,354,37,9,2010,1,3,21,1180,224,1552,3
3748,221,37,9,2010,1,10,21,969,98,1500,5
3866,543,27,23,2009,10,18,0,1384,1398,688,3
47,135,37,9,2010,1,17,19,1169,1088,997,4
3585,596,37,9,2008,1,8,12,1957,315,846,4
3677,312,37,9,2010,1,3,7,1863,263,1532,4
180,762,37,9,2009,7,8,10,531,1602,1800,5
3873,309,37,9,2007,8,10,21,936,1267,589,5
3881,194,37,9,2009,1,8,17,1052,636,394,4
3884,323,37,9,2009,10,18,0,660,1912,108,5
3890,609,7,9,2009,7,8,10,1975,540,1353,5
3891,399,37,9,2009,10,0,0,1103,1268,1079,5
3844,335,37,9,2010,9,1,7,970,153,1788,5
3695,439,37,9,2010,1,7,8,251,1889,1006,4
3902,543,27,23,2006,7,10,0,227,1451,1385,4
3904,136,36,9,2010,3,10,17,1708,527,460,3
3783,283,36,9,2008,1,8,21,1860,1266,1874,5
3687,397,37,9,2010,1,3,12,1437,862,56,4
13,590,37,9,2010,1,14,19,1382,57,1109,2
3929,46,37,9,2010,1,7,18,889,667,678,4
3831,283,36,9,1998,8,21,0,850,859,1932,5
3934,480,37,9,2009,14,19,21,1906,1275,1130,5
3935,68,37,9,2010,7,18,0,298,1036,637,3
3713,357,37,9,2010,3,10,23,877,1297,998,4
3974,601,33,27,2007,1,3,10,930,1758,1771,5
3978,379,37,9,2010,1,8,21,1298,1511,760,4
3710,251,37,9,2010,10,21,0,1678,1376,859,5
3642,561,33,27,2009,8,10,17,1359,1458,1163,5
3551,57,9,5,2008,10,0,0,40,1408,200,4
4062,316,37,9,2009,1,12,19,338,1550,919,3
4084,577,30,16,2003,10,17,21,331,1979,1044,5
4081,560,37,9,2011,1,8,10,1663,270,30,5
4100,572,37,9,2011,1,8,10,1994,1368,260,3
3627,123,36,9,2010,7,10,0,1614,132,1445,5
3899,326,36,9,2011,1,10,17,1180,484,843,5
4177,777,14,9,2006,10,12,0,173,516,27,5
4003,199,37,9,2011,17,19,21,807,1372,1912,5
3786,188,37,9,2010,10,18,0,1663,1375,598,4
241,135,37,9,2006,10,12,17,747,349,1343,5
4260,547,37,9,2006,10,17,18,531,1503,917,5
4261,277,37,9,2007,8,10,17,1663,121,456,5
3950,432,37,9,2011,1,3,10,336,1416,1868,3
92,798,37,9,2009,8,21,0,1437,589,1906,3
94,356,37,9,2009,10,6,15,833,1622,295,4
109,603,37,9,2009,7,8,0,370,1404,1964,4
127,325,31,25,2009,14,21,0,1244,987,1480,3
104,565,37,9,2010,1,3,19,20,1151,1887,4
144,130,37,9,2009,14,17,21,1592,937,755,4
197,378,37,9,2009,6,10,20,1688,1551,1852,5
68,9,37,9,2010,1,7,8,1953,1267,589,4
3730,476,7,9,2006,10,18,0,27,1746,285,5
3790,337,37,9,2008,8,10,17,191,1018,1517,5
3844,335,37,9,2010,9,1,7,970,153,1788,5
3726,159,37,9,2010,10,21,0,1416,1924,1380,5
3750,157,37,9,2010,3,6,10,817,1057,77,5
3849,786,37,9,2010,1,10,21,476,342,1645,3
3643,151,33,27,2009,8,17,21,1359,1458,1163,5
83,650,37,9,2010,1,3,10,1659,290,1303,4
3637,721,27,23,2010,2,10,14,1767,1722,885,5
18,750,37,9,2010,1,3,21,1803,251,1376,2
42,354,37,9,2010,1,3,21,1180,224,1552,3
3748,221,37,9,2010,1,10,21,969,98,1500,5
3866,543,27,23,2009,10,18,0,1384,1398,688,3
47,135,37,9,2010,1,17,19,1169,1088,997,4
3585,596,37,9,2008,1,8,12,1957,315,846,4
3677,312,37,9,2010,1,3,7,1863,263,1532,4
180,762,37,9,2009,7,8,10,531,1602,1800,5
3873,309,37,9,2007,8,10,21,936,1267,589,5
3881,194,37,9,2009,1,8,17,1052,636,394,4
3884,323,37,9,2009,10,18,0,660,1912,108,5
3890,609,7,9,2009,7,8,10,1975,540,1353,5
3891,399,37,9,2009,10,0,0,1103,1268,1079,5
3844,335,37,9,2010,9,1,7,970,153,1788,5
3695,439,37,9,2010,1,7,8,251,1889,1006,4
3902,543,27,23,2006,7,10,0,227,1451,1385,4
3904,136,36,9,2010,3,10,17,1708,527,460,3
3783,283,36,9,2008,1,8,21,1860,1266,1874,5
3687,397,37,9,2010,1,3,12,1437,862,56,4
13,590,37,9,2010,1,14,19,1382,57,1109,2
3929,46,37,9,2010,1,7,18,889,667,678,4
3831,283,36,9,1998,8,21,0,850,859,1932,5
3934,480,37,9,2009,14,19,21,1906,1275,1130,5
3935,68,37,9,2010,7,18,0,298,1036,637,3
3713,357,37,9,2010,3,10,23,877,1297,998,4
3974,601,33,27,2007,1,3,10,930,1758,1771,5
3978,379,37,9,2010,1,8,21,1298,1511,760,4
3710,251,37,9,2010,10,21,0,1678,1376,859,5
3642,561,33,27,2009,8,10,17,1359,1458,1163,5
3551,57,9,5,2008,10,0,0,40,1408,200,4
4062,316,37,9,2009,1,12,19,338,1550,919,3
4084,577,30,16,2003,10,17,21,331,1979,1044,5
4081,560,37,9,2011,1,8,10,1663,270,30,5
4100,572,37,9,2011,1,8,10,1994,1368,260,3
3627,123,36,9,2010,7,10,0,1614,132,1445,5
3899,326,36,9,2011,1,10,17,1180,484,843,5
4177,777,14,9,2006,10,12,0,173,516,27,5
4003,199,37,9,2011,17,19,21,807,1372,1912,5
3786,188,37,9,2010,10,18,0,1663,1375,598,4
241,135,37,9,2006,10,12,17,747,349,1343,5
4260,547,37,9,2006,10,17,18,531,1503,917,5
4261,277,37,9,2007,8,10,17,1663,121,456,5
3950,432,37,9,2011,1,3,10,336,1416,1868,3
92,798,37,9,2009,8,21,0,1437,589,1906,3
94,356,37,9,2009,10,6,15,833,1622,295,4
109,603,37,9,2009,7,8,0,370,1404,1964,4
127,325,31,25,2009,14,21,0,1244,987,1480,3
104,565,37,9,2010,1,3,19,20,1151,1887,4
144,130,37,9,2009,14,17,21,1592,937,755,4
197,378,37,9,2009,6,10,20,1688,1551,1852,5
68,9,37,9,2010,1,7,8,1953,1267,589,4
3730,476,7,9,2006,10,18,0,27,1746,285,5
3790,337,37,9,2008,8,10,17,191,1018,1517,5
3844,335,37,9,2010,9,1,7,970,153,1788,5
3726,159,37,9,2010,10,21,0,1416,1924,1380,5
3750,157,37,9,2010,3,6,10,817,1057,77,5
3849,786,37,9,2010,1,10,21,476,342,1645,3
3643,151,33,27,2009,8,17,21,1359,1458,1163,5
83,650,37,9,2010,1,3,10,1659,290,1303,4
3637,721,27,23,2010,2,10,14,1767,1722,885,5
18,750,37,9,2010,1,3,21,1803,251,1376,2
42,354,37,9,2010,1,3,21,1180,224,1552,3
3748,221,37,9,2010,1,10,21,969,98,1500,5
3866,543,27,23,2009,10,18,0,1384,1398,688,3
47,135,37,9,2010,1,17,19,1169,1088,997,4
3585,596,37,9,2008,1,8,12,1957,315,846,4
3677,312,37,9,2010,1,3,7,1863,263,1532,4
180,762,37,9,2009,7,8,10,531,1602,1800,5
3873,309,37,9,2007,8,10,21,936,1267,589,5
3881,194,37,9,2009,1,8,17,1052,636,394,4
3884,323,37,9,2009,10,18,0,660,1912,108,5
3890,609,7,9,2009,7,8,10,1975,540,1353,5
3891,399,37,9,2009,10,0,0,1103,1268,1079,5
3844,335,37,9,2010,9,1,7,970,153,1788,5
3695,439,37,9,2010,1,7,8,251,1889,1006,4
3902,543,27,23,2006,7,10,0,227,1451,1385,4
3904,136,36,9,2010,3,10,17,1708,527,460,3
3783,283,36,9,2008,1,8,21,1860,1266,1874,5
3687,397,37,9,2010,1,3,12,1437,862,56,4
13,590,37,9,2010,1,14,19,1382,57,1109,2
3929,46,37,9,2010,1,7,18,889,667,678,4
3831,283,36,9,1998,8,21,0,850,859,1932,5
3934,480,37,9,2009,14,19,21,1906,1275,1130,5
3935,68,37,9,2010,7,18,0,298,1036,637,3
3713,357,37,9,2010,3,10,23,877,1297,998,4
3974,601,33,27,2007,1,3,10,930,1758,1771,5
3978,379,37,9,2010,1,8,21,1298,1511,760,4
3710,251,37,9,2010,10,21,0,1678,1376,859,5
3642,561,33,27,2009,8,10,17,1359,1458,1163,5
3551,57,9,5,2008,10,0,0,40,1408,200,4
4062,316,37,9,2009,1,12,19,338,1550,919,3
4084,577,30,16,2003,10,17,21,331,1979,1044,5
